Date,category,Member_number
10/02/2025,Canned Goods,M0390
10/02/2025,Produce,M0442
10/02/2025,Canned Goods,M0357
11/02/2025,Canned Goods,M0327
11/02/2025,Beverages,M0373
11/02/2025,Bakery,M0465
11/02/2025,Household,M0163
11/02/2025,Produce,M0276
11/02/2025,Meat,M0364
11/02/2025,Frozen,M0130
11/02/2025,Dairy,M0263
11/02/2025,Personal Care,M0480
11/02/2025,Canned Goods,M0177
11/02/2025,Produce,M0467
11/02/2025,Produce,M0460
11/02/2025,Bakery,M0265
11/02/2025,Produce,M0027
11/02/2025,Canned Goods,M0462
11/02/2025,Bakery,M0386
11/02/2025,Meat,M0085
11/02/2025,Bakery,M0196
11/02/2025,Snacks,M0316
11/02/2025,Frozen,M0243
11/02/2025,Bakery,M0469
11/02/2025,Dairy,M0368
11/02/2025,Dairy,M0342
11/02/2025,Bakery,M0177
11/02/2025,Snacks,M0130
12/02/2025,Produce,M0253
12/02/2025,Beverages,M0108
12/02/2025,Personal Care,M0389
12/02/2025,Snacks,M0098
12/02/2025,Canned Goods,M0275
12/02/2025,Beverages,M0071
12/02/2025,Snacks,M0039
12/02/2025,Produce,M0298
12/02/2025,Produce,M0401
12/02/2025,Household,M0447
12/02/2025,Snacks,M0090
12/02/2025,Beverages,M0430
12/02/2025,Beverages,M0219
12/02/2025,Snacks,M0107
12/02/2025,Snacks,M0476
12/02/2025,Beverages,M0404
12/02/2025,Produce,M0454
12/02/2025,Snacks,M0392
12/02/2025,Snacks,M0096
12/02/2025,Personal Care,M0403
12/02/2025,Bakery,M0032
12/02/2025,Canned Goods,M0126
12/02/2025,Produce,M0147
12/02/2025,Produce,M0280
12/02/2025,Household,M0024
12/02/2025,Dairy,M0440
12/02/2025,Bakery,M0209
12/02/2025,Snacks,M0120
12/02/2025,Produce,M0274
13/02/2025,Bakery,M0291
13/02/2025,Dairy,M0328
13/02/2025,Canned Goods,M0092
13/02/2025,Snacks,M0259
13/02/2025,Snacks,M0322
13/02/2025,Produce,M0437
13/02/2025,Produce,M0206
13/02/2025,Beverages,M0052
13/02/2025,Snacks,M0349
13/02/2025,Meat,M0181
13/02/2025,Beverages,M0438
13/02/2025,Frozen,M0303
13/02/2025,Produce,M0003
13/02/2025,Personal Care,M0449
13/02/2025,Bakery,M0399
13/02/2025,Canned Goods,M0084
13/02/2025,Snacks,M0214
13/02/2025,Bakery,M0034
13/02/2025,Produce,M0050
13/02/2025,Produce,M0289
13/02/2025,Dairy,M0329
13/02/2025,Snacks,M0259
13/02/2025,Frozen,M0258
13/02/2025,Bakery,M0388
13/02/2025,Personal Care,M0272
13/02/2025,Produce,M0182
13/02/2025,Produce,M0033
13/02/2025,Bakery,M0265
13/02/2025,Household,M0313
13/02/2025,Beverages,M0040
14/02/2025,Produce,M0463
14/02/2025,Produce,M0337
14/02/2025,Produce,M0395
14/02/2025,Snacks,M0354
14/02/2025,Meat,M0091
14/02/2025,Beverages,M0469
14/02/2025,Canned Goods,M0351
14/02/2025,Snacks,M0434
14/02/2025,Meat,M0249
14/02/2025,Household,M0132
14/02/2025,Meat,M0169
14/02/2025,Meat,M0443
14/02/2025,Produce,M0060
14/02/2025,Beverages,M0369
14/02/2025,Beverages,M0337
14/02/2025,Beverages,M0241
14/02/2025,Snacks,M0190
14/02/2025,Produce,M0496
14/02/2025,Produce,M0340
14/02/2025,Household,M0281
14/02/2025,Canned Goods,M0232
14/02/2025,Bakery,M0471
14/02/2025,Bakery,M0463
14/02/2025,Beverages,M0289
14/02/2025,Snacks,M0275
14/02/2025,Snacks,M0313
14/02/2025,Produce,M0015
14/02/2025,Produce,M0041
14/02/2025,Snacks,M0453
14/02/2025,Canned Goods,M0208
14/02/2025,Produce,M0060
14/02/2025,Bakery,M0365
14/02/2025,Canned Goods,M0240
14/02/2025,Meat,M0096
15/02/2025,Snacks,M0400
15/02/2025,Canned Goods,M0213
15/02/2025,Produce,M0143
15/02/2025,Produce,M0190
15/02/2025,Bakery,M0389
15/02/2025,Snacks,M0301
15/02/2025,Canned Goods,M0374
15/02/2025,Beverages,M0052
15/02/2025,Snacks,M0455
15/02/2025,Snacks,M0112
15/02/2025,Produce,M0135
15/02/2025,Dairy,M0411
15/02/2025,Produce,M0473
15/02/2025,Meat,M0470
15/02/2025,Beverages,M0112
15/02/2025,Beverages,M0013
15/02/2025,Canned Goods,M0273
15/02/2025,Meat,M0233
15/02/2025,Frozen,M0044
15/02/2025,Beverages,M0397
15/02/2025,Produce,M0474
15/02/2025,Household,M0073
15/02/2025,Produce,M0261
15/02/2025,Meat,M0231
15/02/2025,Canned Goods,M0033
15/02/2025,Household,M0388
15/02/2025,Household,M0476
15/02/2025,Produce,M0410
15/02/2025,Beverages,M0068
15/02/2025,Produce,M0016
15/02/2025,Produce,M0485
15/02/2025,Snacks,M0150
15/02/2025,Produce,M0292
15/02/2025,Dairy,M0102
15/02/2025,Frozen,M0186
15/02/2025,Beverages,M0439
15/02/2025,Bakery,M0419
15/02/2025,Meat,M0025
16/02/2025,Dairy,M0138
16/02/2025,Bakery,M0204
16/02/2025,Dairy,M0302
16/02/2025,Snacks,M0210
16/02/2025,Personal Care,M0019
16/02/2025,Beverages,M0294
16/02/2025,Canned Goods,M0293
16/02/2025,Snacks,M0475
16/02/2025,Dairy,M0368
16/02/2025,Snacks,M0462
16/02/2025,Produce,M0301
16/02/2025,Beverages,M0373
16/02/2025,Meat,M0162
16/02/2025,Bakery,M0130
16/02/2025,Bakery,M0044
16/02/2025,Beverages,M0353
16/02/2025,Meat,M0083
16/02/2025,Bakery,M0380
16/02/2025,Frozen,M0124
16/02/2025,Frozen,M0027
16/02/2025,Produce,M0304
16/02/2025,Bakery,M0350
16/02/2025,Canned Goods,M0007
16/02/2025,Frozen,M0411
16/02/2025,Canned Goods,M0341
16/02/2025,Snacks,M0199
16/02/2025,Produce,M0112
16/02/2025,Snacks,M0089
16/02/2025,Beverages,M0128
16/02/2025,Bakery,M0230
16/02/2025,Snacks,M0018
16/02/2025,Produce,M0289
16/02/2025,Snacks,M0161
16/02/2025,Produce,M0352
17/02/2025,Household,M0217
17/02/2025,Produce,M0202
17/02/2025,Household,M0029
17/02/2025,Snacks,M0494
17/02/2025,Snacks,M0447
17/02/2025,Personal Care,M0486
17/02/2025,Personal Care,M0212
17/02/2025,Canned Goods,M0154
17/02/2025,Produce,M0480
17/02/2025,Snacks,M0231
17/02/2025,Beverages,M0102
17/02/2025,Snacks,M0315
17/02/2025,Beverages,M0177
17/02/2025,Produce,M0181
17/02/2025,Dairy,M0472
17/02/2025,Dairy,M0415
17/02/2025,Produce,M0232
17/02/2025,Beverages,M0012
17/02/2025,Beverages,M0186
17/02/2025,Canned Goods,M0249
17/02/2025,Produce,M0420
17/02/2025,Canned Goods,M0266
17/02/2025,Bakery,M0390
17/02/2025,Snacks,M0135
17/02/2025,Dairy,M0245
17/02/2025,Canned Goods,M0031
17/02/2025,Produce,M0347
17/02/2025,Beverages,M0456
17/02/2025,Frozen,M0259
17/02/2025,Produce,M0104
17/02/2025,Meat,M0431
17/02/2025,Canned Goods,M0382
17/02/2025,Dairy,M0469
17/02/2025,Bakery,M0001
18/02/2025,Personal Care,M0124
18/02/2025,Bakery,M0182
18/02/2025,Meat,M0376
18/02/2025,Snacks,M0392
18/02/2025,Snacks,M0182
18/02/2025,Bakery,M0036
18/02/2025,Dairy,M0212
18/02/2025,Household,M0384
18/02/2025,Bakery,M0436
18/02/2025,Produce,M0134
18/02/2025,Produce,M0353
18/02/2025,Meat,M0412
18/02/2025,Snacks,M0178
18/02/2025,Produce,M0166
18/02/2025,Bakery,M0414
18/02/2025,Snacks,M0494
18/02/2025,Meat,M0491
18/02/2025,Canned Goods,M0337
18/02/2025,Produce,M0329
18/02/2025,Produce,M0476
18/02/2025,Snacks,M0438
18/02/2025,Produce,M0327
18/02/2025,Dairy,M0046
18/02/2025,Snacks,M0156
18/02/2025,Bakery,M0401
19/02/2025,Dairy,M0303
19/02/2025,Bakery,M0244
19/02/2025,Beverages,M0405
19/02/2025,Snacks,M0401
19/02/2025,Produce,M0311
19/02/2025,Bakery,M0344
19/02/2025,Dairy,M0351
19/02/2025,Beverages,M0006
19/02/2025,Produce,M0377
19/02/2025,Produce,M0419
19/02/2025,Canned Goods,M0306
19/02/2025,Meat,M0165
19/02/2025,Bakery,M0013
19/02/2025,Beverages,M0025
19/02/2025,Produce,M0224
19/02/2025,Bakery,M0123
19/02/2025,Produce,M0129
19/02/2025,Dairy,M0305
19/02/2025,Snacks,M0122
19/02/2025,Meat,M0035
19/02/2025,Canned Goods,M0083
19/02/2025,Meat,M0309
19/02/2025,Bakery,M0436
20/02/2025,Canned Goods,M0069
20/02/2025,Bakery,M0367
20/02/2025,Bakery,M0416
20/02/2025,Household,M0493
20/02/2025,Snacks,M0433
20/02/2025,Snacks,M0481
20/02/2025,Dairy,M0060
20/02/2025,Household,M0302
20/02/2025,Produce,M0452
20/02/2025,Snacks,M0249
20/02/2025,Beverages,M0478
20/02/2025,Bakery,M0169
20/02/2025,Dairy,M0465
20/02/2025,Personal Care,M0451
20/02/2025,Frozen,M0269
20/02/2025,Bakery,M0364
20/02/2025,Bakery,M0112
20/02/2025,Frozen,M0100
20/02/2025,Snacks,M0402
20/02/2025,Produce,M0215
20/02/2025,Canned Goods,M0483
20/02/2025,Bakery,M0113
20/02/2025,Bakery,M0097
20/02/2025,Household,M0307
20/02/2025,Produce,M0118
20/02/2025,Produce,M0036
20/02/2025,Bakery,M0337
21/02/2025,Snacks,M0238
21/02/2025,Dairy,M0120
21/02/2025,Snacks,M0438
21/02/2025,Produce,M0351
21/02/2025,Household,M0383
21/02/2025,Snacks,M0369
21/02/2025,Produce,M0107
21/02/2025,Beverages,M0250
21/02/2025,Produce,M0336
21/02/2025,Produce,M0284
21/02/2025,Beverages,M0198
21/02/2025,Snacks,M0416
21/02/2025,Beverages,M0220
21/02/2025,Personal Care,M0395
21/02/2025,Meat,M0426
21/02/2025,Produce,M0151
21/02/2025,Produce,M0286
21/02/2025,Beverages,M0265
21/02/2025,Canned Goods,M0220
21/02/2025,Household,M0216
21/02/2025,Canned Goods,M0315
21/02/2025,Bakery,M0156
21/02/2025,Snacks,M0216
21/02/2025,Meat,M0335
21/02/2025,Frozen,M0359
21/02/2025,Bakery,M0114
21/02/2025,Beverages,M0161
21/02/2025,Produce,M0303
21/02/2025,Snacks,M0098
21/02/2025,Produce,M0406
21/02/2025,Frozen,M0157
21/02/2025,Canned Goods,M0162
21/02/2025,Meat,M0042
21/02/2025,Personal Care,M0180
21/02/2025,Produce,M0303
21/02/2025,Canned Goods,M0330
21/02/2025,Household,M0051
21/02/2025,Beverages,M0252
21/02/2025,Canned Goods,M0429
21/02/2025,Snacks,M0350
21/02/2025,Canned Goods,M0120
21/02/2025,Snacks,M0075
21/02/2025,Snacks,M0162
21/02/2025,Produce,M0149
21/02/2025,Produce,M0123
21/02/2025,Produce,M0141
21/02/2025,Produce,M0182
21/02/2025,Snacks,M0409
21/02/2025,Produce,M0378
21/02/2025,Produce,M0277
21/02/2025,Dairy,M0257
22/02/2025,Produce,M0401
22/02/2025,Beverages,M0013
22/02/2025,Frozen,M0219
22/02/2025,Produce,M0257
22/02/2025,Produce,M0002
22/02/2025,Snacks,M0210
22/02/2025,Meat,M0484
22/02/2025,Bakery,M0365
22/02/2025,Household,M0225
22/02/2025,Produce,M0484
22/02/2025,Frozen,M0194
22/02/2025,Beverages,M0196
22/02/2025,Canned Goods,M0400
22/02/2025,Snacks,M0260
22/02/2025,Dairy,M0057
22/02/2025,Produce,M0457
22/02/2025,Produce,M0113
22/02/2025,Snacks,M0213
22/02/2025,Meat,M0279
22/02/2025,Dairy,M0244
22/02/2025,Snacks,M0380
22/02/2025,Beverages,M0117
22/02/2025,Produce,M0386
22/02/2025,Meat,M0451
22/02/2025,Dairy,M0087
22/02/2025,Canned Goods,M0410
22/02/2025,Snacks,M0381
22/02/2025,Frozen,M0367
22/02/2025,Household,M0263
22/02/2025,Canned Goods,M0484
22/02/2025,Snacks,M0300
22/02/2025,Beverages,M0417
22/02/2025,Beverages,M0113
22/02/2025,Snacks,M0448
22/02/2025,Bakery,M0164
22/02/2025,Snacks,M0004
23/02/2025,Produce,M0111
23/02/2025,Produce,M0352
23/02/2025,Canned Goods,M0418
23/02/2025,Produce,M0012
23/02/2025,Dairy,M0472
23/02/2025,Beverages,M0488
23/02/2025,Produce,M0021
23/02/2025,Beverages,M0127
23/02/2025,Produce,M0285
23/02/2025,Snacks,M0435
23/02/2025,Meat,M0121
23/02/2025,Snacks,M0124
23/02/2025,Produce,M0407
23/02/2025,Dairy,M0033
23/02/2025,Produce,M0392
23/02/2025,Dairy,M0170
23/02/2025,Snacks,M0077
23/02/2025,Snacks,M0453
23/02/2025,Meat,M0297
23/02/2025,Canned Goods,M0330
23/02/2025,Produce,M0063
23/02/2025,Bakery,M0270
23/02/2025,Household,M0216
23/02/2025,Produce,M0190
23/02/2025,Beverages,M0075
23/02/2025,Dairy,M0174
23/02/2025,Canned Goods,M0067
23/02/2025,Dairy,M0093
23/02/2025,Dairy,M0053
24/02/2025,Bakery,M0084
24/02/2025,Produce,M0172
24/02/2025,Bakery,M0212
24/02/2025,Bakery,M0374
24/02/2025,Personal Care,M0445
24/02/2025,Canned Goods,M0149
24/02/2025,Frozen,M0010
24/02/2025,Meat,M0030
24/02/2025,Beverages,M0280
24/02/2025,Canned Goods,M0432
24/02/2025,Canned Goods,M0055
24/02/2025,Canned Goods,M0360
24/02/2025,Bakery,M0127
24/02/2025,Snacks,M0180
24/02/2025,Beverages,M0232
24/02/2025,Produce,M0381
24/02/2025,Snacks,M0422
24/02/2025,Meat,M0451
24/02/2025,Snacks,M0093
24/02/2025,Beverages,M0008
24/02/2025,Produce,M0413
24/02/2025,Meat,M0247
24/02/2025,Bakery,M0394
24/02/2025,Frozen,M0453
24/02/2025,Personal Care,M0331
24/02/2025,Household,M0196
24/02/2025,Produce,M0433
24/02/2025,Bakery,M0442
25/02/2025,Produce,M0425
25/02/2025,Canned Goods,M0029
25/02/2025,Canned Goods,M0443
25/02/2025,Household,M0424
25/02/2025,Meat,M0307
25/02/2025,Frozen,M0306
25/02/2025,Household,M0367
25/02/2025,Household,M0036
25/02/2025,Produce,M0463
25/02/2025,Meat,M0109
25/02/2025,Beverages,M0316
25/02/2025,Snacks,M0146
25/02/2025,Produce,M0276
25/02/2025,Canned Goods,M0389
25/02/2025,Bakery,M0146
25/02/2025,Snacks,M0380
25/02/2025,Canned Goods,M0168
25/02/2025,Household,M0257
25/02/2025,Meat,M0275
25/02/2025,Snacks,M0087
25/02/2025,Snacks,M0154
25/02/2025,Bakery,M0497
25/02/2025,Snacks,M0285
25/02/2025,Produce,M0315
25/02/2025,Personal Care,M0319
25/02/2025,Beverages,M0098
25/02/2025,Produce,M0211
25/02/2025,Bakery,M0446
25/02/2025,Beverages,M0048
25/02/2025,Beverages,M0318
25/02/2025,Produce,M0274
25/02/2025,Frozen,M0194
25/02/2025,Bakery,M0252
26/02/2025,Meat,M0309
26/02/2025,Meat,M0376
26/02/2025,Produce,M0145
26/02/2025,Beverages,M0384
26/02/2025,Canned Goods,M0305
26/02/2025,Produce,M0177
26/02/2025,Personal Care,M0195
26/02/2025,Snacks,M0410
26/02/2025,Snacks,M0013
26/02/2025,Produce,M0364
26/02/2025,Beverages,M0166
26/02/2025,Meat,M0150
26/02/2025,Beverages,M0341
26/02/2025,Dairy,M0413
26/02/2025,Dairy,M0045
26/02/2025,Bakery,M0174
26/02/2025,Snacks,M0167
26/02/2025,Produce,M0197
26/02/2025,Produce,M0206
26/02/2025,Produce,M0082
26/02/2025,Frozen,M0068
26/02/2025,Personal Care,M0097
26/02/2025,Produce,M0167
26/02/2025,Bakery,M0404
26/02/2025,Produce,M0077
26/02/2025,Meat,M0484
26/02/2025,Snacks,M0237
26/02/2025,Canned Goods,M0196
26/02/2025,Beverages,M0291
26/02/2025,Dairy,M0136
26/02/2025,Bakery,M0308
26/02/2025,Produce,M0296
26/02/2025,Produce,M0377
26/02/2025,Snacks,M0369
26/02/2025,Household,M0367
26/02/2025,Bakery,M0036
26/02/2025,Produce,M0390
27/02/2025,Household,M0397
27/02/2025,Bakery,M0051
27/02/2025,Snacks,M0364
27/02/2025,Canned Goods,M0438
27/02/2025,Bakery,M0147
27/02/2025,Household,M0314
27/02/2025,Produce,M0036
27/02/2025,Produce,M0284
27/02/2025,Produce,M0452
27/02/2025,Bakery,M0387
27/02/2025,Produce,M0486
27/02/2025,Produce,M0101
27/02/2025,Dairy,M0107
27/02/2025,Produce,M0345
27/02/2025,Household,M0425
27/02/2025,Snacks,M0291
27/02/2025,Canned Goods,M0349
27/02/2025,Bakery,M0105
27/02/2025,Bakery,M0221
27/02/2025,Beverages,M0076
27/02/2025,Beverages,M0227
27/02/2025,Dairy,M0084
28/02/2025,Snacks,M0146
28/02/2025,Canned Goods,M0179
28/02/2025,Meat,M0264
28/02/2025,Bakery,M0311
28/02/2025,Produce,M0204
28/02/2025,Produce,M0299
28/02/2025,Bakery,M0187
28/02/2025,Produce,M0030
28/02/2025,Bakery,M0059
28/02/2025,Produce,M0009
28/02/2025,Beverages,M0476
28/02/2025,Snacks,M0324
28/02/2025,Produce,M0167
28/02/2025,Snacks,M0337
28/02/2025,Produce,M0395
28/02/2025,Canned Goods,M0379
28/02/2025,Snacks,M0386
28/02/2025,Produce,M0279
28/02/2025,Bakery,M0191
28/02/2025,Bakery,M0242
28/02/2025,Meat,M0278
28/02/2025,Personal Care,M0445
28/02/2025,Produce,M0154
28/02/2025,Canned Goods,M0396
28/02/2025,Bakery,M0160
28/02/2025,Produce,M0265
28/02/2025,Produce,M0235
28/02/2025,Household,M0453
28/02/2025,Bakery,M0346
28/02/2025,Personal Care,M0199
28/02/2025,Snacks,M0477
28/02/2025,Produce,M0033
28/02/2025,Dairy,M0408
28/02/2025,Frozen,M0089
28/02/2025,Meat,M0095
01/03/2025,Dairy,M0225
01/03/2025,Canned Goods,M0244
01/03/2025,Snacks,M0318
01/03/2025,Produce,M0473
01/03/2025,Canned Goods,M0469
01/03/2025,Produce,M0332
01/03/2025,Snacks,M0379
01/03/2025,Canned Goods,M0346
01/03/2025,Dairy,M0029
01/03/2025,Canned Goods,M0358
01/03/2025,Canned Goods,M0483
01/03/2025,Produce,M0357
01/03/2025,Bakery,M0366
01/03/2025,Produce,M0428
01/03/2025,Dairy,M0365
01/03/2025,Frozen,M0429
01/03/2025,Bakery,M0285
01/03/2025,Produce,M0497
01/03/2025,Snacks,M0472
01/03/2025,Meat,M0059
01/03/2025,Beverages,M0143
01/03/2025,Produce,M0326
01/03/2025,Personal Care,M0352
01/03/2025,Meat,M0300
01/03/2025,Produce,M0226
01/03/2025,Frozen,M0164
01/03/2025,Snacks,M0084
01/03/2025,Snacks,M0377
01/03/2025,Snacks,M0313
01/03/2025,Meat,M0117
01/03/2025,Canned Goods,M0320
01/03/2025,Produce,M0204
01/03/2025,Frozen,M0355
01/03/2025,Produce,M0497
01/03/2025,Dairy,M0294
01/03/2025,Canned Goods,M0145
01/03/2025,Produce,M0027
01/03/2025,Produce,M0017
01/03/2025,Household,M0063
01/03/2025,Snacks,M0267
01/03/2025,Canned Goods,M0064
01/03/2025,Snacks,M0039
01/03/2025,Dairy,M0130
01/03/2025,Snacks,M0115
01/03/2025,Bakery,M0450
01/03/2025,Snacks,M0438
01/03/2025,Meat,M0413
01/03/2025,Snacks,M0045
01/03/2025,Produce,M0216
01/03/2025,Frozen,M0088
02/03/2025,Frozen,M0244
02/03/2025,Produce,M0422
02/03/2025,Produce,M0182
02/03/2025,Bakery,M0195
02/03/2025,Meat,M0362
02/03/2025,Canned Goods,M0122
02/03/2025,Snacks,M0053
02/03/2025,Bakery,M0474
02/03/2025,Produce,M0478
02/03/2025,Bakery,M0416
02/03/2025,Snacks,M0356
02/03/2025,Canned Goods,M0173
02/03/2025,Canned Goods,M0179
02/03/2025,Frozen,M0293
02/03/2025,Produce,M0375
02/03/2025,Bakery,M0059
02/03/2025,Snacks,M0054
02/03/2025,Canned Goods,M0402
02/03/2025,Snacks,M0257
02/03/2025,Household,M0245
02/03/2025,Beverages,M0149
02/03/2025,Produce,M0284
02/03/2025,Produce,M0368
02/03/2025,Dairy,M0016
02/03/2025,Dairy,M0176
02/03/2025,Produce,M0028
02/03/2025,Produce,M0406
02/03/2025,Beverages,M0467
02/03/2025,Canned Goods,M0368
02/03/2025,Produce,M0129
02/03/2025,Snacks,M0223
02/03/2025,Bakery,M0372
02/03/2025,Frozen,M0244
02/03/2025,Produce,M0426
02/03/2025,Dairy,M0354
02/03/2025,Snacks,M0238
02/03/2025,Produce,M0232
03/03/2025,Personal Care,M0315
03/03/2025,Beverages,M0448
03/03/2025,Produce,M0086
03/03/2025,Produce,M0200
03/03/2025,Household,M0071
03/03/2025,Meat,M0345
03/03/2025,Bakery,M0478
03/03/2025,Beverages,M0098
03/03/2025,Snacks,M0300
03/03/2025,Frozen,M0176
03/03/2025,Frozen,M0233
03/03/2025,Personal Care,M0372
03/03/2025,Household,M0075
03/03/2025,Household,M0143
03/03/2025,Produce,M0419
03/03/2025,Meat,M0023
03/03/2025,Canned Goods,M0181
03/03/2025,Frozen,M0045
03/03/2025,Beverages,M0469
03/03/2025,Produce,M0092
03/03/2025,Beverages,M0269
03/03/2025,Canned Goods,M0034
03/03/2025,Bakery,M0166
03/03/2025,Snacks,M0070
03/03/2025,Beverages,M0364
03/03/2025,Snacks,M0196
03/03/2025,Snacks,M0133
03/03/2025,Produce,M0247
03/03/2025,Frozen,M0382
03/03/2025,Dairy,M0168
03/03/2025,Produce,M0454
03/03/2025,Dairy,M0277
03/03/2025,Dairy,M0156
03/03/2025,Produce,M0387
03/03/2025,Snacks,M0023
03/03/2025,Beverages,M0200
03/03/2025,Snacks,M0275
04/03/2025,Canned Goods,M0452
04/03/2025,Meat,M0393
04/03/2025,Snacks,M0119
04/03/2025,Frozen,M0017
04/03/2025,Bakery,M0305
04/03/2025,Bakery,M0191
04/03/2025,Frozen,M0212
04/03/2025,Frozen,M0078
04/03/2025,Bakery,M0046
04/03/2025,Produce,M0093
04/03/2025,Dairy,M0377
04/03/2025,Frozen,M0013
04/03/2025,Beverages,M0228
04/03/2025,Canned Goods,M0301
04/03/2025,Dairy,M0437
04/03/2025,Produce,M0017
04/03/2025,Personal Care,M0303
04/03/2025,Snacks,M0062
04/03/2025,Canned Goods,M0434
04/03/2025,Snacks,M0043
04/03/2025,Snacks,M0068
04/03/2025,Canned Goods,M0380
04/03/2025,Personal Care,M0212
04/03/2025,Canned Goods,M0203
04/03/2025,Meat,M0490
04/03/2025,Produce,M0214
04/03/2025,Meat,M0109
04/03/2025,Bakery,M0456
04/03/2025,Produce,M0284
04/03/2025,Produce,M0429
04/03/2025,Canned Goods,M0425
04/03/2025,Personal Care,M0094
04/03/2025,Canned Goods,M0225
04/03/2025,Bakery,M0225
04/03/2025,Produce,M0239
04/03/2025,Beverages,M0118
04/03/2025,Produce,M0420
04/03/2025,Snacks,M0091
04/03/2025,Canned Goods,M0340
04/03/2025,Frozen,M0289
04/03/2025,Snacks,M0281
04/03/2025,Produce,M0492
04/03/2025,Meat,M0491
04/03/2025,Dairy,M0019
05/03/2025,Snacks,M0097
05/03/2025,Canned Goods,M0019
05/03/2025,Produce,M0484
05/03/2025,Bakery,M0318
05/03/2025,Snacks,M0098
05/03/2025,Bakery,M0057
05/03/2025,Dairy,M0351
05/03/2025,Snacks,M0107
05/03/2025,Produce,M0088
05/03/2025,Household,M0460
05/03/2025,Bakery,M0141
05/03/2025,Dairy,M0144
05/03/2025,Dairy,M0400
05/03/2025,Frozen,M0371
05/03/2025,Snacks,M0375
05/03/2025,Beverages,M0052
05/03/2025,Bakery,M0212
05/03/2025,Canned Goods,M0041
05/03/2025,Snacks,M0304
05/03/2025,Snacks,M0091
05/03/2025,Meat,M0039
05/03/2025,Produce,M0013
05/03/2025,Household,M0388
05/03/2025,Meat,M0096
05/03/2025,Snacks,M0109
05/03/2025,Snacks,M0104
05/03/2025,Snacks,M0354
06/03/2025,Bakery,M0260
06/03/2025,Produce,M0401
06/03/2025,Dairy,M0239
06/03/2025,Produce,M0112
06/03/2025,Canned Goods,M0069
06/03/2025,Canned Goods,M0408
06/03/2025,Snacks,M0049
06/03/2025,Produce,M0311
06/03/2025,Bakery,M0455
06/03/2025,Bakery,M0151
06/03/2025,Canned Goods,M0239
06/03/2025,Produce,M0337
06/03/2025,Meat,M0396
06/03/2025,Dairy,M0395
06/03/2025,Produce,M0115
06/03/2025,Dairy,M0075
06/03/2025,Canned Goods,M0098
06/03/2025,Dairy,M0383
06/03/2025,Produce,M0111
06/03/2025,Produce,M0357
06/03/2025,Bakery,M0370
06/03/2025,Snacks,M0285
06/03/2025,Meat,M0256
06/03/2025,Dairy,M0318
06/03/2025,Frozen,M0309
06/03/2025,Produce,M0117
06/03/2025,Produce,M0176
06/03/2025,Canned Goods,M0228
06/03/2025,Bakery,M0347
06/03/2025,Bakery,M0106
06/03/2025,Beverages,M0342
06/03/2025,Produce,M0384
07/03/2025,Produce,M0339
07/03/2025,Snacks,M0412
07/03/2025,Snacks,M0260
07/03/2025,Produce,M0237
07/03/2025,Meat,M0141
07/03/2025,Meat,M0463
07/03/2025,Produce,M0435
07/03/2025,Snacks,M0432
07/03/2025,Produce,M0167
07/03/2025,Meat,M0480
07/03/2025,Bakery,M0067
07/03/2025,Snacks,M0350
07/03/2025,Bakery,M0058
07/03/2025,Bakery,M0212
07/03/2025,Dairy,M0130
07/03/2025,Dairy,M0498
07/03/2025,Snacks,M0025
07/03/2025,Canned Goods,M0011
07/03/2025,Snacks,M0257
07/03/2025,Produce,M0304
07/03/2025,Produce,M0369
07/03/2025,Snacks,M0432
07/03/2025,Dairy,M0394
07/03/2025,Household,M0081
07/03/2025,Produce,M0286
07/03/2025,Snacks,M0419
07/03/2025,Bakery,M0370
07/03/2025,Meat,M0019
07/03/2025,Meat,M0110
07/03/2025,Produce,M0437
07/03/2025,Dairy,M0034
07/03/2025,Dairy,M0288
07/03/2025,Produce,M0332
07/03/2025,Snacks,M0491
08/03/2025,Snacks,M0190
08/03/2025,Frozen,M0328
08/03/2025,Frozen,M0103
08/03/2025,Canned Goods,M0333
08/03/2025,Meat,M0366
08/03/2025,Produce,M0275
08/03/2025,Dairy,M0459
08/03/2025,Beverages,M0130
08/03/2025,Produce,M0241
08/03/2025,Produce,M0134
08/03/2025,Produce,M0157
08/03/2025,Dairy,M0425
08/03/2025,Produce,M0435
08/03/2025,Snacks,M0389
08/03/2025,Bakery,M0425
08/03/2025,Beverages,M0318
08/03/2025,Canned Goods,M0158
08/03/2025,Canned Goods,M0359
08/03/2025,Snacks,M0190
08/03/2025,Snacks,M0100
08/03/2025,Snacks,M0411
08/03/2025,Household,M0434
08/03/2025,Bakery,M0466
08/03/2025,Bakery,M0052
08/03/2025,Dairy,M0049
08/03/2025,Bakery,M0446
08/03/2025,Meat,M0100
08/03/2025,Bakery,M0444
08/03/2025,Canned Goods,M0382
08/03/2025,Produce,M0251
08/03/2025,Snacks,M0374
08/03/2025,Bakery,M0464
08/03/2025,Meat,M0054
08/03/2025,Frozen,M0375
08/03/2025,Snacks,M0389
08/03/2025,Meat,M0137
08/03/2025,Canned Goods,M0162
08/03/2025,Frozen,M0354
08/03/2025,Meat,M0292
08/03/2025,Produce,M0479
08/03/2025,Dairy,M0500
08/03/2025,Beverages,M0404
08/03/2025,Produce,M0081
08/03/2025,Bakery,M0468
08/03/2025,Frozen,M0220
08/03/2025,Frozen,M0085
09/03/2025,Snacks,M0242
09/03/2025,Canned Goods,M0359
